episode,reward
1,102.03776132524945
2,-89.22804334014654
3,-89.71125795692205
4,-163.8728094175458
5,-88.73086951673031
6,-89.19334771484137
7,91.48306909948587
8,-90.55306102335453
9,-88.84930517524481
10,-96.43168380111456
11,-89.81026174873114
12,-89.98083687573671
13,-89.04279571771622
14,-90.04250909388065
15,-89.47037365287542
16,-90.31854055821896
17,-90.12578728049994
18,-80.9819335192442
19,-89.499253295362
20,-89.9120209440589
21,-89.82740308344364
22,-89.52905943244696
23,-89.58141951262951
24,-88.51737072318792
25,71.92382926493883
26,-89.03435806930065
27,84.40348352491856
28,-86.8903436884284
29,92.98406156152487
30,-88.55678038299084
31,-86.42839624732733
32,-87.28241374343634
33,-81.48504119366407
34,-86.1364522203803
35,-89.75760214030743
36,-87.41292383521795
37,-86.37240602821112
38,100.57676853984594
39,-87.7783618196845
40,-86.3088293299079
41,-94.44440936902538
42,-85.49869491904974
43,-85.91421749442816
44,-85.09260849654675
45,-85.26574566215277
46,78.93691898137331
47,-89.5766899138689
48,-85.33397295325994
49,-99.2761908993125
50,-86.39226558059454
51,-88.4424152597785
52,-94.96408846229315
53,-84.46113014873117
54,-84.63346613198519
55,-86.01956870034337
56,-86.03912975639105
57,-78.43124593049288
58,-85.92726614326239
59,-90.62916154414415
60,-87.72280719131231
61,-88.64122655242682
62,91.77008623629808
63,-86.59350278228521
64,-87.06894996017218
65,-84.3156598135829
66,-88.05847647041082
67,-86.82368090003729
68,-97.67295855283737
69,-87.16847088187933
70,-82.18968454748392
71,-84.99154902622104
72,65.30768905312289
73,72.9358396679163
74,-86.15187169832643
75,-89.88377933949232
76,-88.46892311424017
77,-88.63656427711248
78,-82.41730062663555
79,-88.42396356910467
80,-87.12883307784796
81,-76.15785137563944
82,63.826275177299976
83,-106.84191111475229
84,65.44609573483467
85,94.40086460858583
86,-87.81182100623846
87,-85.59644823521376
88,-90.72389601916075
89,-107.25090155750513
90,-84.61376430094242
91,-83.91509963013232
92,-103.18041436374187
93,-88.47854044288397
94,-91.16981402784586
95,73.10566706955433
96,-83.80801751278341
97,-90.43371538259089
98,85.56445313245058
99,-83.9076967407018
100,-85.35385879629757
101,-85.10965111106634
102,-84.01459981873631
103,-76.864650785923
104,-82.13112163729966
105,-85.85506135970354
106,77.38246601773426
107,-82.80510665476322
108,77.62176119722426
109,78.62241553142667
110,90.88861884921789
111,-79.63022464726237
112,-93.00987927429378
113,-78.35477604190237
114,83.90670609660447
115,-78.57557486882433
116,89.8525443226099
117,-76.41341600359738
118,-76.06963594708941
119,-104.21437220275402
120,-77.10759080763091
121,83.73123549178126
122,78.13949026912451
123,81.21775398089085
124,-76.16572913367418
125,-101.84184599481523
126,92.76503460854292
127,87.25866329074051
128,89.24840202182531
129,-88.51135148776666
130,-76.78414688678458
131,69.86594355804846
132,-78.01223630958702
133,-75.81739289518737
134,82.77966441505123
135,-105.88806933106389
136,84.12938552955166
137,-79.2130622310433
138,89.78882599808276
139,-73.28975381143391
140,-75.59674699446623
141,86.61531969346106
142,91.78948793746531
143,-153.85438086092472
144,79.59229498938657
145,86.85860867984593
146,-102.42247691415832
147,79.5111166719289
148,82.55086823474267
149,-85.28802247578278
150,96.200150616467
151,93.42505858838558
152,81.88682448363397
153,-73.19639018597081
154,-101.44772210839437
155,-78.93766443931963
156,-95.36374726879876
157,76.43171898369474
158,-80.26249833544716
159,-87.16788139659911
160,-76.24063238993404
161,-75.38358574843005
162,-106.01231361180544
163,-73.12528853191179
164,-73.67129920751904
165,-73.77823192447431
166,-75.51379498225288
167,-111.27933484688401
168,-78.97593824996147
169,-96.37088387893164
170,92.53206040710211
171,71.28453390300274
172,-81.59455893875565
173,98.22147540003061
174,-80.18688078108244
175,85.41944407857955
176,-80.5524937618975
177,-97.50390789657831
178,-82.44984531030059
179,-93.54110379179474
180,-81.28085633297451
181,-80.30558604607359
182,-99.5863409563899
183,-82.64229321666062
184,-79.79804883664474
185,78.17519793100655
186,-80.85525700077415
187,87.94862653687596
188,-80.59932514408138
189,75.9492139511276
190,-71.87565100751817
191,-81.44186566956341
192,-79.92045539585524
193,-94.02046947926283
194,-80.6332561558811
195,-91.51864412100986
196,88.96732092835009
197,-81.30560251232237
198,-81.36596700773225
199,-89.2795134857297
200,88.09421972185373
201,-80.99224182404578
202,90.0262864176184
203,-82.42396974796429
204,85.33187579363585
205,76.18792377924547
206,-82.2478721421212
207,-82.32413292117417
