episode,reward
1,203.01877790689468
2,-219.12321672274265
3,198.34527871012688
4,199.74610859155655
5,198.9004458785057
6,90.21343116144999
7,120.47940131369978
8,198.73452603816986
9,198.2573745250702
10,195.54199761897326
11,202.98684495687485
12,196.02488863910548
13,-207.7464696825482
14,205.7527552843094
15,202.38998168706894
16,196.29699476063251
17,197.3583424091339
18,199.1675756452605
19,197.94726890325546
20,199.64109098911285
21,197.17284759879112
22,198.29907143115997
23,196.5207089255564
24,203.60399115085602
25,200.59710793569684
26,197.51990240812302
27,196.88400089740753
28,197.68443977832794
29,197.39034402370453
30,199.13820680975914
31,200.28224413469434
32,198.20228773355484
33,195.9266014751047
34,199.2102460647002
35,198.94217212637886
36,201.3335956633091
37,200.32570002041757
38,199.0202890485525
39,200.4210078716278
40,200.1148888003081
41,200.48242782056332
42,200.467390447855
43,205.07158756256104
44,207.6822772026062
45,149.38120712013915
46,199.96244575455785
47,202.4197296500206
48,205.8753581047058
49,199.65743651613593
50,201.5212733373046
51,198.32711437158287
52,153.89741784741636
53,-172.57001307979226
54,-219.9698117512744
55,180.62001465656795
56,180.22556442767382
57,-180.07172388071194
58,186.75042239198228
59,132.0224951907294
60,151.40481969946995
61,195.69544521719217
62,196.15923921921058
63,-266.54685507147224
64,86.22328935316182
65,205.04021061956882
66,113.56221955547517
67,117.25673640123568
68,121.58780941006262
69,177.95378636196256
70,166.69637270551175
71,193.28521728515625
72,162.5586604793789
73,110.01317788660526
74,191.0351901948452
75,114.27864485885948
76,174.868320929294
77,195.94211343303323
78,200.54564253491117
79,192.77873523533344
80,167.55219691595994
81,198.08304003626108
82,168.82812774527702
83,138.5865349136293
84,190.1223731886712
85,95.34980344620999
86,171.1118266445701
87,194.88028261065483
88,84.84644223051146
89,198.48965312168002
90,200.50580706517212
91,179.39064445975237
92,145.95102638751268
93,176.05590348411351
94,192.9864126672037
95,197.88058169186115
96,122.28544216114096
97,-172.25824436882976
98,183.75668932520784
99,193.81956177949905
100,199.38062584865838
101,-100.90414147824049
102,-11.080021172063425
103,-739.2501309615473
104,141.26545639173128
105,-45.68753085771459
106,-393.35291742149275
107,-26.124125509057194
108,28.201086560147814
109,-332.2936591831967
110,104.07317882683128
111,162.6941330396803
112,-49.22988223831635
113,115.99100850871764
114,120.97864910587668
115,99.05364461592399
116,102.81909727305174
117,170.88283765269443
118,138.57106827176176
119,37.851525211997796
120,-51.025632778415456
121,146.97608979747747
122,-94.90398294880288
123,31.620822676457465
124,163.07718818821013
125,-3.2876506080533545
126,144.98590263538063
127,129.1751920945244
128,27.578006342519075
129,-82.65983156461152
130,18.599465532170143
131,117.30358116970456
132,-78.05959204700775
133,69.42331626429223
134,-278.0800787555054
135,89.35959995919256
136,-2.3794750053202733
137,-192.86951204261277
138,-5.346738611784531
139,6.233929800509941
140,68.98361641261727
141,78.96427157067228
142,-4.058971580758225
143,166.76883618580177
144,148.44554431457072
145,144.93926664523315
146,137.3287391049089
147,8.4139835445676
148,168.02251390868332
149,-62.13218235626118
150,144.96579606097657
